"SKU";"Name";"Category";"Схема";"Brand";"Seller";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Цена с Ozon картой";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"FBS";"Base price";"Category Position";"Categories Last Count";"Sales Per Day Average";"Turnover";"Turnover days"
994907476;"Мышь Acer 1604530-K";"";"FBO";"Acer";"Right shop";0;0;0;1211;1448;995;"1211";1245;1211;100;121100;"0";"329,9728";"0";"0";"https://www.ozon.ru/context/detail/id/994907476/";"https://cdn1.ozone.ru/s3/multimedia-r/6397310967.jpg";0;1;"0";"0";1;1211;-1;0;"0,2725";"0";0
1262084034;"Acer 23.8"" Моноблок DQ.BKMCD.005SSD 512 ГБ, Windows 11 Home), DQ.BKMCD.005";"Электроника/Компьютеры/Моноблоки";"FBS";"Acer";"Betechno";0;66;0;108857;108867;94178;"100670";107812;105592;100;10067000;"1847294500";"27430,5177";"1837227500";"99,455";"https://www.ozon.ru/context/detail/id/1262084034/";"https://cdn1.ozone.ru/s3/multimedia-n/6898762859.jpg";2;1;"0";"0";1;113001;8516;1;"0,2725";"0";0
1257980736;"Мышь компьютерная Acer OMW130 black, 3600 dpi, USB (ZL.MCEEE.00J)";"";"FBS";"Acer";"Селлер";0;0;0;961;1330;933;"1018";1011.5;961;100;101800;"37360600";"277,3842";"37258800";"99,7275";"https://www.ozon.ru/context/detail/id/1257980736/";"https://cdn1.ozone.ru/s3/multimedia-0/6676878744.jpg";1;1;"0";"0";1;1478;0;1;"0,2725";"0";0
986787116;"Мышь Acer 1341647-K";"";"FBO";"Acer";"Right shop";0;0;0;1062;1217;935;"1062";1217;1031;100;106200;"0";"289,3733";"0";"0";"https://www.ozon.ru/context/detail/id/986787116/";"https://cdn1.ozone.ru/s3/multimedia-n/6249567287.jpg";0;1;"0";"0";1;1217;-1;0;"0,2725";"0";0
986787103;"Мышь Acer 1341657-K";"";"FBO";"Acer";"Right shop";0;0;0;719;805;680;"719";730;719;100;71900;"0";"195,9128";"0";"0";"https://www.ozon.ru/context/detail/id/986787103/";"https://cdn1.ozone.ru/s3/multimedia-m/6249567214.jpg";0;1;"0";"0";1;719;-1;0;"0,2725";"0";0
1257980203;"Мышь компьютерная Acer OMR140 black, 1600 dpi, wireless USB (ZL.MCEEE.00G)";"";"FBS";"Acer";"Селлер";0;0;0;1286;1470;1117;"1154";1182;1286;100;115400;"42351800";"314,4414";"42236400";"99,7275";"https://www.ozon.ru/context/detail/id/1257980203/";"https://cdn1.ozone.ru/s3/multimedia-k/6654652544.jpg";1;1;"0";"0";1;1978;0;1;"0,2725";"0";0
1262084790;"Acer Моноблок DQ.BLHCD.002Windows 11 Home), DQ.BLHCD.002";"";"FBS";"Acer";"Betechno";0;0;0;84710;84710;73388;"78528";84710;84710;100;7852800;"1440988800";"21397,2752";"1433136000";"99,455";"https://www.ozon.ru/context/detail/id/1262084790/";"https://cdn1.ozone.ru/s3/multimedia-e/6817499294.jpg";2;1;"0";"0";1;84710;0;1;"0,2725";"0";0
986787090;"Клавиатура Acer 1341665-K";"";"FBO";"Acer";"Right shop";0;0;0;1593;1802;1510;"1595";1613;1545;100;159500;"0";"434,6049";"0";"0";"https://www.ozon.ru/context/detail/id/986787090/";"https://cdn1.ozone.ru/s3/multimedia-9/6105097365.jpg";0;1;"0";"0";1;1790;-1;0;"0,2725";"0";0
986787614;"Мышь Acer 1341654-K";"";"FBO";"Acer";"Right shop";0;0;0;1635;2277;1380;"1635";1661;1635;100;163500;"0";"445,5041";"0";"0";"https://www.ozon.ru/context/detail/id/986787614/";"https://cdn1.ozone.ru/s3/multimedia-t/6105097673.jpg";0;1;"0";"0";1;1635;-1;0;"0,2725";"0";0
1262083934;"Acer 23.8"" Моноблок DQ.BLFCD.002SSD 256 ГБ, DOS), DQ.BLFCD.002";"Электроника/Компьютеры/Моноблоки";"FBS";"Acer";"Betechno";0;2;0;68489;76450;60455;"70871";67917;66712;100;7087100;"1300482850";"19310,8992";"1293395750";"99,455";"https://www.ozon.ru/context/detail/id/1262083934/";"https://cdn1.ozone.ru/s3/multimedia-1-e/6923551118.jpg";2;1;"0";"0";1;71936;8324;1;"0,2725";"0";0
