"SKU";"Name";"Category";"Схема";"Brand";"Seller";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Цена с Ozon картой";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"FBS";"Base price";"Category Position";"Categories Last Count";"Sales Per Day Average";"Turnover";"Turnover days"
1117636940;"Наушники беспроводные hoco / TWS Bluetooth с микрофоном, Беспроводные наушники, с микрофоном белый";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"TechnoZone";909;0;1738;1025;1600;975;"1181,1451";1154.5;967;7486;8842052;"16726974,6598";"24092,7847";"7884922,6598";"47,139";"https://www.ozon.ru/context/detail/id/1117636940/";"https://cdn1.ozone.ru/s3/multimedia-6/6728537526.jpg";194;187;"38,5876";"4,79";0;14990;207;1;"20,3978";"16,47";22
756800339;"Наушники беспроводные, Airdots наушники Bluetouth Гарнитура. Черный";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"ElectroStore";661;0;4341;490;1178;390;"515,6138";533;483;7333;3780996;"3987429,6897";"10302,4414";"206433,6897";"5,1771";"https://www.ozon.ru/context/detail/id/756800339/";"https://cdn1.ozone.ru/s3/multimedia-x/6480315453.jpg";348;343;"21,0718";"4,62";0;4990;1134;1;"19,9809";"4,43";83
837914189;"Зарядное устройство для телефона, комплект с кабелем Type-C, 18W, 3A, зарядка для телефона";"Электроника/Аксессуары для электроники/Сетевые зарядные устройства";"FBO";"hoco";"AKBAN Shop";306;0;3629;516;680;371;"481,0694";481;496;7003;3368929;"4399989,121";"9179,6431";"1031060,121";"23,4332";"https://www.ozon.ru/context/detail/id/837914189/";"https://cdn1.ozone.ru/s3/multimedia-9/6542509425.jpg";281;271;"24,8363";"4,83";0;968;754;2;"19,0817";"45,77";8
1157889827;"Наушники беспроводные Pro 2 с микрофоном Bluetooth / TWS блютуз гарнитура cенсорное управление для iPhone и Android игровые детские.";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"iS_COM";2556;0;10385;534;699;469;"512,299";521;518;6989;3580458;"8588418,8627";"9756,0163";"5007960,8627";"58,3106";"https://www.ozon.ru/context/detail/id/1157889827/";"https://cdn1.ozone.ru/s3/multimedia-3/6856422375.jpg";153;146;"44,3791";"4,45";0;2200;691;2;"19,0436";"5,47";67
319718887;"Проводные наушники с микрофоном внутриканальные Hoco M34 Honor music universal, 3.5 Jack (white)";"";"FBS";"hoco";"DC";0;2628;1;390;390;301;"319";363;382;6900;2201100;"73436700";"5997,5477";"71235600";"97,0027";"https://www.ozon.ru/context/detail/id/319718887/";"https://cdn1.ozone.ru/s3/multimedia-x/6100746789.jpg";11;3;"627,2727";"1";1;448;0;1;"18,8011";"0";0
799384201;"Наушники беспроводные K55, черные";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"MILDSTORE";4165;0;2884;791;2990;637;"804,7499";809;767;6626;5332273;"5672302,0029";"14529,3542";"340029,0029";"5,9946";"https://www.ozon.ru/context/detail/id/799384201/";"https://cdn1.ozone.ru/s3/multimedia-1-f/6917107155.jpg";345;333;"19,1449";"4,8";0;5340;348;9;"18,0545";"2,74";134
1023339740;"Зарядное устройство для телефона, 18W, 3A, Быстрая зарядка";"Электроника/Аксессуары для электроники/Сетевые зарядные устройства";"FBO";"hoco";"AKBAN Shop";863;0;3629;487;520;267;"372,9335";388;468;6575;2452038;"4071936,4072";"6681,3025";"1619898,4072";"39,782";"https://www.ozon.ru/context/detail/id/1023339740/";"https://cdn1.ozone.ru/s3/multimedia-d/6898284229.jpg";221;208;"29,629";"4,83";0;640;1252;1;"17,9155";"15,24";24
1006414968;"Наушники беспроводные hoco / Наушники игровые с подсветкой, Hi-Fi звук с низкой задержкой 45мс, HD микрофон, 3D объемного звука с зарядным кейсом, Bluetooth V5.3, время работы 6 часов.";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"TechnoZone";206;0;6434;742;1336;637;"767,0306";820;698;6499;4984932;"7436870,0976";"13582,921";"2451938,0976";"32,97";"https://www.ozon.ru/context/detail/id/1006414968/";"https://cdn1.ozone.ru/s3/multimedia-y/6678259342.jpg";246;233;"26,4024";"4,76";0;5990;214;1;"17,7084";"63,1";6
1090993243;"Кабель usb type c - usb 1м черный";"Электроника/Телефоны и смарт-часы/Аксессуары для смартфонов и телефонов/Кабели";"FBO";"hoco";"Ультра Заряд";2284;0;1021;208;278;202;"214,2474";227;204;6466;1385324;"2840301,162";"3774,7248";"1454977,162";"51,2262";"https://www.ozon.ru/context/detail/id/1090993243/";"https://cdn1.ozone.ru/s3/multimedia-k/6716891144.jpg";179;168;"36";"4,9";0;489;75;1;"17,6185";"5,66";65
829112150;"Наушники беспроводные F9-5, белые";"Электроника/Наушники и аудиотехника/Наушники";"FBO";"hoco";"MILDSTORE";1860;0;2096;435;2961;423;"522,2947";547;428;6451;3369323;"3532975,8314";"9180,7166";"163652,8314";"4,6322";"https://www.ozon.ru/context/detail/id/829112150/";"https://cdn1.ozone.ru/s3/multimedia-d/6823881553.jpg";350;334;"18,3914";"4,6";0;4320;86;9;"17,5777";"5,37";68
